accepted_family,accepted_genus,accepted_name,region_id,region_eco
Asteraceae,Pentacalia,Pentacalia diplostephioides,AA,Altoandina
Asteraceae,Pentacalia,Pentacalia divisoria,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Pentacalia,Pentacalia huallagana,BPM,Bosques Pluviales Montanos
Asteraceae,Pentacalia,Pentacalia huamaliensis,BPM,Bosques Pluviales Montanos
Asteraceae,Pentacalia,Pentacalia jalcana,PAR,Páramo
Asteraceae,Pentacalia,Pentacalia lucidissima,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Pentacalia,Pentacalia maynasensis,BHA,Bosques Húmedos Amazónicos
Asteraceae,Pentacalia,Pentacalia megaphlebia,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Pentacalia,Pentacalia miniaurita,BPM,Bosques Pluviales Montanos
Asteraceae,Pentacalia,Pentacalia mucronatifolia,MA,Mesoandina
Asteraceae,Pentacalia,Pentacalia nunezii,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Pentacalia,Pentacalia petiolincrassata,NA,Sin datos
Asteraceae,Pentacalia,Pentacalia pleniaurita,PAR,Páramo
Asteraceae,Pentacalia,Pentacalia pomacochana,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Pentacalia,Pentacalia poyasensis,NA,Sin datos
Asteraceae,Pentacalia,Pentacalia rufohirsuta,BPM,Bosques Pluviales Montanos
Asteraceae,Pentacalia,Pentacalia sagasteguii,MA,Mesoandina
Asteraceae,Pentacalia,Pentacalia tarapotensis,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Pentacalia,Pentacalia tillettii,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Pentacalia,Pentacalia todziae,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Pentacalia,Pentacalia urubambensis,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Pentacalia,Pentacalia vargasiana,MA,Mesoandina
Asteraceae,Pentacalia,Pentacalia vernicifolia,MA,Mesoandina
Asteraceae,Pentacalia,Pentacalia verticillata,BPM,Bosques Pluviales Montanos
Asteraceae,Pentacalia,Pentacalia verticillata,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Pentacalia,Pentacalia wurdackii,BPM,Bosques Pluviales Montanos
Asteraceae,Perymenium,Perymenium bishopii,MA,Mesoandina
Asteraceae,Perymenium,Perymenium celendianum,BS,Bosques Secos
Asteraceae,Perymenium,Perymenium huascaranum,PSH,Puna Húmeda y Seca
Asteraceae,Phalacraea,Phalacraea latifolia,MA,Mesoandina
Asteraceae,Philoglossa,Philoglossa peruviana,DST,Desierto Semicálido Tropical
Asteraceae,Philoglossa,Philoglossa peruviana,MDE,Matorral Desértico
Asteraceae,Philoglossa,Philoglossa pterocarpa,MA,Mesoandina
Asteraceae,Philoglossa,Philoglossa purpureodisca,DST,Desierto Semicálido Tropical
Asteraceae,Philoglossa,Philoglossa purpureodisca,MA,Mesoandina
Asteraceae,Piptocarpha,Piptocarpha canescens,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Piptocarpha,Piptocarpha geraldsmithii,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Piptocarpha,Piptocarpha geraldsmithii,BHA,Bosques Húmedos Amazónicos
Asteraceae,Piptocarpha,Piptocarpha vasquezii,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Plazia,Plazia conferta,MA,Mesoandina
Asteraceae,Pluchea,Pluchea zamalloae,MA,Mesoandina
Asteraceae,Proustia,Proustia berberidifolia,MA,Mesoandina
Asteraceae,Proustia,Proustia berberidifolia,PSH,Puna Húmeda y Seca
Asteraceae,Proustia,Proustia peruviana,MA,Mesoandina
Asteraceae,Pseudogynoxys,Pseudogynoxys poeppigii,BS,Bosques Secos
Asteraceae,Pseudonoseris,Pseudonoseris discolor,MA,Mesoandina
Asteraceae,Pseudonoseris,Pseudonoseris striata,MDE,Matorral Desértico
Asteraceae,Pseudonoseris,Pseudonoseris szyszylowiczii,MA,Mesoandina
Asteraceae,Schizotrichia,Schizotrichia eupatorioides,PAR,Páramo
Asteraceae,Schizotrichia,Schizotrichia eupatorioides,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Senecio,Senecio abadianus,DST,Desierto Semicálido Tropical
Asteraceae,Senecio,Senecio acarinus,DST,Desierto Semicálido Tropical
Asteraceae,Senecio,Senecio acarinus,MA,Mesoandina
Asteraceae,Senecio,Senecio albaniae,MA,Mesoandina
Asteraceae,Senecio,Senecio allapajanus,MA,Mesoandina
Asteraceae,Senecio,Senecio ancashinus,MA,Mesoandina
Asteraceae,Senecio,Senecio ancashinus,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio arachnolomus,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio arachnolomus,AA,Altoandina
Asteraceae,Senecio,Senecio axillifoliatus,MA,Mesoandina
Asteraceae,Senecio,Senecio cajamarquillensis,PAR,Páramo
Asteraceae,Senecio,Senecio calachaquensis,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio calcensis,MA,Mesoandina
Asteraceae,Senecio,Senecio calcicola,NA,Sin datos
Asteraceae,Senecio,Senecio callacallensis,PAR,Páramo
Asteraceae,Senecio,Senecio callacallensis,BPM,Bosques Pluviales Montanos
Asteraceae,Senecio,Senecio callacallensis,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Senecio,Senecio campanellifer,AA,Altoandina
Asteraceae,Senecio,Senecio canopurpureus,MA,Mesoandina
Asteraceae,Senecio,Senecio cantensis,MA,Mesoandina
Asteraceae,Senecio,Senecio casapaltensis,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio cerratei,MA,Mesoandina
Asteraceae,Senecio,Senecio cerratei,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio chachaniensis,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio chavanilloensis,MA,Mesoandina
Asteraceae,Senecio,Senecio chiquianensis var. chiquianensis,MA,Mesoandina
Asteraceae,Senecio,Senecio chiquianensis var. chiquianensis,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio chiquianensis var. chiquianensis,PAR,Páramo
Asteraceae,Senecio,Senecio chiquianensis var. dentatus,MA,Mesoandina
Asteraceae,Senecio,Senecio chiribogae,MA,Mesoandina
Asteraceae,Senecio,Senecio collinus,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio collinus,PAR,Páramo
Asteraceae,Senecio,Senecio collinus,AA,Altoandina
Asteraceae,Senecio,Senecio comosus var. blancus,MA,Mesoandina
Asteraceae,Senecio,Senecio comosus var. cauliglabrus,NA,Sin datos
Asteraceae,Senecio,Senecio comosus var. debilis,MA,Mesoandina
Asteraceae,Senecio,Senecio coymolachensis,PAR,Páramo
Asteraceae,Senecio,Senecio crassilodix,AA,Altoandina
Asteraceae,Senecio,Senecio cuatrecasasii,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio danai,MA,Mesoandina
Asteraceae,Senecio,Senecio danai,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio ellenbergii,PAR,Páramo
Asteraceae,Senecio,Senecio emmae,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio emmae,PAR,Páramo
Asteraceae,Senecio,Senecio featherstonii,MA,Mesoandina
Asteraceae,Senecio,Senecio featherstonii,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio featherstonii,AA,Altoandina
Asteraceae,Senecio,Senecio ferreyrae,MA,Mesoandina
Asteraceae,Senecio,Senecio ferreyrae,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio flaccidifolius,MA,Mesoandina
Asteraceae,Senecio,Senecio flaccidifolius,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio flaccidifolius,PAR,Páramo
Asteraceae,Senecio,Senecio gamolepis,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio gamolepis,AA,Altoandina
Asteraceae,Senecio,Senecio geniculipes,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio genisianus,AA,Altoandina
Asteraceae,Senecio,Senecio gracilipes,MA,Mesoandina
Asteraceae,Senecio,Senecio hebetatus,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio huaguilicus,PAR,Páramo
Asteraceae,Dendrophorbium,Dendrophorbium huasense,MA,Mesoandina
Asteraceae,Senecio,Senecio hypsiandinus,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio hypsiandinus,AA,Altoandina
Asteraceae,Senecio,Senecio icaensis,DST,Desierto Semicálido Tropical
Asteraceae,Senecio,Senecio infernalis,MA,Mesoandina
Asteraceae,Senecio,Senecio infiernillensis,MA,Mesoandina
Asteraceae,Senecio,Senecio ishcaivilcanus,PAR,Páramo
Asteraceae,Senecio,Senecio jungioides,MA,Mesoandina
Asteraceae,Senecio,Senecio killipii,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio kingbishopii,MA,Mesoandina
Asteraceae,Senecio,Senecio kingbishopii,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio kingbishopii,PAR,Páramo
Asteraceae,Senecio,Senecio lancidentatus,MA,Mesoandina
Asteraceae,Senecio,Senecio larahuinensis,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio leucophorbius,AA,Altoandina
Asteraceae,Senecio,Senecio lomincola,DST,Desierto Semicálido Tropical
Asteraceae,Senecio,Senecio lopez-guillenii,MA,Mesoandina
Asteraceae,Senecio,Senecio lopez-guillenii,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio lopez-guillenii,AA,Altoandina
Asteraceae,Senecio,Senecio lopez-mirandae,PAR,Páramo
Asteraceae,Senecio,Senecio macrorrhizus,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio macrorrhizus,AA,Altoandina
Asteraceae,Senecio,Senecio mathewsii,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio melanocalyx,MA,Mesoandina
Asteraceae,Senecio,Senecio melanocalyx,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio minesinus,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio minesinus,PAR,Páramo
Asteraceae,Senecio,Senecio miniauritus,PAR,Páramo
Asteraceae,Senecio,Senecio mitonis,MA,Mesoandina
Asteraceae,Senecio,Senecio neoviscosus,MA,Mesoandina
Asteraceae,Senecio,Senecio ochoanus,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio okopanus,DST,Desierto Semicálido Tropical
Asteraceae,Senecio,Senecio otuscensis,MA,Mesoandina
Asteraceae,Senecio,Senecio panticallensis,MA,Mesoandina
Asteraceae,Senecio,Senecio panticallensis,BPM,Bosques Pluviales Montanos
Asteraceae,Senecio,Senecio parvocapitatus,MA,Mesoandina
Asteraceae,Senecio,Senecio parvocapitatus,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio pascoensis,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio pascoensis,AA,Altoandina
Asteraceae,Senecio,Senecio peruensis,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio peruensis,BPM,Bosques Pluviales Montanos
Asteraceae,Senecio,Senecio piurensis,MA,Mesoandina
Asteraceae,Senecio,Senecio piurensis,PAR,Páramo
Asteraceae,Senecio,Senecio pleniauritus,PAR,Páramo
Asteraceae,Senecio,Senecio punasessilis,MA,Mesoandina
Asteraceae,Senecio,Senecio pyrenophilus,MA,Mesoandina
Asteraceae,Senecio,Senecio radiatus,PAR,Páramo
Asteraceae,Senecio,Senecio rauhii,AA,Altoandina
Asteraceae,Senecio,Senecio rauranus,AA,Altoandina
Asteraceae,Senecio,Senecio recurvatus,NA,Sin datos
Asteraceae,Senecio,Senecio richii,MA,Mesoandina
Asteraceae,Senecio,Senecio richii,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio satipoensis,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio saxipunae,MA,Mesoandina
Asteraceae,Senecio,Senecio sipoccruncus,MA,Mesoandina
Asteraceae,Senecio,Senecio smithianus,DST,Desierto Semicálido Tropical
Asteraceae,Senecio,Senecio subcandidus,MDE,Matorral Desértico
Asteraceae,Senecio,Senecio subcandidus,MA,Mesoandina
Asteraceae,Senecio,Senecio sulinicus,NA,Sin datos
Asteraceae,Senecio,Senecio szyszylowiczii,MA,Mesoandina
Asteraceae,Senecio,Senecio tenuisagittatus,NA,Sin datos
Asteraceae,Senecio,Senecio timidus,PAR,Páramo
Asteraceae,Senecio,Senecio timidus,AA,Altoandina
Asteraceae,Senecio,Senecio tingoensis,MA,Mesoandina
Asteraceae,Senecio,Senecio torrehuasensis,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio tovari,MDE,Matorral Desértico
Asteraceae,Senecio,Senecio tovari,MA,Mesoandina
Asteraceae,Senecio,Senecio truxillensis,DST,Desierto Semicálido Tropical
Asteraceae,Senecio,Senecio tubicapillosus,AA,Altoandina
Asteraceae,Senecio,Senecio velardei,MA,Mesoandina
Asteraceae,Senecio,Senecio weberbaueri,MA,Mesoandina
Asteraceae,Senecio,Senecio woodsonianus,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Senecio,Senecio yauyensis,MA,Mesoandina
Asteraceae,Senecio,Senecio yauyensis,PSH,Puna Húmeda y Seca
Asteraceae,Senecio,Senecio yunguyensis,MA,Mesoandina
Asteraceae,Smallanthus,Smallanthus jelskii,MA,Mesoandina
Asteraceae,Smallanthus,Smallanthus jelskii,PAR,Páramo
Asteraceae,Stevia,Stevia cajabambensis,MA,Mesoandina
Asteraceae,Stevia,Stevia cathartica,NA,Sin datos
Asteraceae,Stevia,Stevia cuzcoensis,MA,Mesoandina
Asteraceae,Stevia,Stevia herrerae,MA,Mesoandina
Asteraceae,Stevia,Stevia hoppii,MA,Mesoandina
Asteraceae,Stevia,Stevia lechleri,NA,Sin datos
Asteraceae,Stevia,Stevia leucosticta,MA,Mesoandina
Asteraceae,Stevia,Stevia melissiaefolia,DST,Desierto Semicálido Tropical
Asteraceae,Stevia,Stevia melissiaefolia,MDE,Matorral Desértico
Asteraceae,Stevia,Stevia melissiaefolia,MA,Mesoandina
Asteraceae,Stevia,Stevia pabloensis,MDE,Matorral Desértico
Asteraceae,Stevia,Stevia pabloensis,MA,Mesoandina
Asteraceae,Stevia,Stevia pearcei,MA,Mesoandina
Asteraceae,Stevia,Stevia pennellii,PSH,Puna Húmeda y Seca
Asteraceae,Stevia,Stevia petiolata,NA,Sin datos
Asteraceae,Stevia,Stevia punensis,MA,Mesoandina
Asteraceae,Stevia,Stevia punensis,PSH,Puna Húmeda y Seca
Asteraceae,Stevia,Stevia weberbaueri,MA,Mesoandina
Asteraceae,Stevia,Stevia weberbaueri,PSH,Puna Húmeda y Seca
Asteraceae,Stevia,Stevia weberbaueri,PAR,Páramo
Asteraceae,Syncretocarpus,Syncretocarpus ancashino,MA,Mesoandina
Asteraceae,Syncretocarpus,Syncretocarpus sericeus,MDE,Matorral Desértico
Asteraceae,Syncretocarpus,Syncretocarpus similis,MDE,Matorral Desértico
Asteraceae,Trepadonia,Trepadonia mexiae,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Trepadonia,Trepadonia mexiae,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Trepadonia,Trepadonia oppositifolia,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Tridax,Tridax cajamarcensis,MA,Mesoandina
Asteraceae,Tridax,Tridax peruviensis,MA,Mesoandina
Asteraceae,Trixis,Trixis churinensis,MDE,Matorral Desértico
Asteraceae,Trixis,Trixis churinensis,MA,Mesoandina
Asteraceae,Trixis,Trixis peruviana,MA,Mesoandina
Asteraceae,Uleophytum,Uleophytum scandens,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Verbesina,Verbesina albissima,MDE,Matorral Desértico
Asteraceae,Verbesina,Verbesina albissima,MA,Mesoandina
Asteraceae,Verbesina,Verbesina albissima,BS,Bosques Secos
Asteraceae,Verbesina,Verbesina ampliatifolia,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Verbesina,Verbesina ampliatifolia,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Verbesina,Verbesina ancashensis,MA,Mesoandina
Asteraceae,Verbesina,Verbesina andina,MA,Mesoandina
Asteraceae,Verbesina,Verbesina andina,PAR,Páramo
Asteraceae,Verbesina,Verbesina auriculigera,MA,Mesoandina
Asteraceae,Verbesina,Verbesina aypatensis,MA,Mesoandina
Asteraceae,Verbesina,Verbesina brevilingua,MA,Mesoandina
Asteraceae,Verbesina,Verbesina brunnea,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Verbesina,Verbesina cabrerae,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Verbesina,Verbesina cajamarcensis,MA,Mesoandina
Asteraceae,Verbesina,Verbesina callacatensis,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Verbesina,Verbesina capituliparva,MDE,Matorral Desértico
Asteraceae,Verbesina,Verbesina chachapoyensis,MA,Mesoandina
Asteraceae,Verbesina,Verbesina citrina,MDE,Matorral Desértico
Asteraceae,Verbesina,Verbesina contumacensis,MA,Mesoandina
Asteraceae,Verbesina,Verbesina crassicephala,MA,Mesoandina
Asteraceae,Verbesina,Verbesina crassicephala,PAR,Páramo
Asteraceae,Verbesina,Verbesina dilloniana,MA,Mesoandina
Asteraceae,Verbesina,Verbesina fuscicaulis,MA,Mesoandina
Asteraceae,Verbesina,Verbesina fastigiata,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Verbesina,Verbesina hastifolia,MA,Mesoandina
Asteraceae,Verbesina,Verbesina hexantha,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Verbesina,Verbesina huancabambae,MA,Mesoandina
Asteraceae,Verbesina,Verbesina huaranchaliana,MA,Mesoandina
Asteraceae,Verbesina,Verbesina laevis,MA,Mesoandina
Asteraceae,Verbesina,Verbesina leivae,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Verbesina,Verbesina lopez-mirandae,MDE,Matorral Desértico
Asteraceae,Verbesina,Verbesina lopez-mirandae,MA,Mesoandina
Asteraceae,Verbesina,Verbesina macbridei,MA,Mesoandina
Asteraceae,Verbesina,Verbesina malacophylla,MA,Mesoandina
Asteraceae,Verbesina,Verbesina monactioides,MA,Mesoandina
Asteraceae,Verbesina,Verbesina ochroleucotricha,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Verbesina,Verbesina otuzcensis,MA,Mesoandina
Asteraceae,Verbesina,Verbesina paucicephala,MA,Mesoandina
Asteraceae,Verbesina,Verbesina pauciramea,MA,Mesoandina
Asteraceae,Verbesina,Verbesina pentalobifolia,MDE,Matorral Desértico
Asteraceae,Verbesina,Verbesina perlanata,MA,Mesoandina
Asteraceae,Verbesina,Verbesina piurana,MA,Mesoandina
Asteraceae,Verbesina,Verbesina plowmanii,MDE,Matorral Desértico
Asteraceae,Verbesina,Verbesina retifera,NA,Sin datos
Asteraceae,Verbesina,Verbesina sanchezii,MA,Mesoandina
Asteraceae,Verbesina,Verbesina simplicicaulis,MA,Mesoandina
Asteraceae,Verbesina,Verbesina subrotundifolia,MA,Mesoandina
Asteraceae,Verbesina,Verbesina szyszylowiczii,NA,Sin datos
Asteraceae,Verbesina,Verbesina tovari,NA,Sin datos
Asteraceae,Verbesina,Verbesina weberbaueri,MA,Mesoandina
Asteraceae,Vernonanthura,Vernonanthura sambrayana,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Vernonia,Vernonia cutervensis,NA,Sin datos
Asteraceae,Vernonia,Vernonia fieldiana,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Lepidaploa,Lepidaploa retrosetosa,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Vernonia,Vernonia rimachii,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Viguiera,Viguiera brittonii,NA,Sin datos
Asteraceae,Viguiera,Viguiera ellenbergii,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Viguiera,Viguiera lepidostephana,DCT,Desierto Cálido Tropical
Asteraceae,Viguiera,Viguiera macbridei,BMHM,Bosques Muy Húmedos Montanos
Asteraceae,Viguiera,Viguiera peruviana,MA,Mesoandina
Asteraceae,Viguiera,Viguiera pusilla var. pusilla,NA,Sin datos
Asteraceae,Viguiera,Viguiera pusilla var. astephana,BMHP,Bosques Muy Húmedos Premontanos
Asteraceae,Viguiera,Viguiera simsioides,MDE,Matorral Desértico
Asteraceae,Viguiera,Viguiera szyszylowiczii,MA,Mesoandina
Asteraceae,Viguiera,Viguiera truxillensis,DST,Desierto Semicálido Tropical
Asteraceae,Viguiera,Viguiera truxillensis,MA,Mesoandina
Asteraceae,Viguiera,Viguiera weberbaueri,DST,Desierto Semicálido Tropical
Asteraceae,Wedelia,Wedelia episcopalis,MDE,Matorral Desértico
Asteraceae,Wedelia,Wedelia forbesii,NA,Sin datos
Asteraceae,Wedelia,Wedelia hoffmanniana,NA,Sin datos
Asteraceae,Werneria,Werneria carnulosa,NA,Sin datos
Asteraceae,Werneria,Werneria cornea,PSH,Puna Húmeda y Seca
Asteraceae,Werneria,Werneria obtusiloba,AA,Altoandina
Asteraceae,Werneria,Werneria orbignyana var. breviradiata,PSH,Puna Húmeda y Seca
Asteraceae,Werneria,Werneria plantaginifolia var. macrocephala,NA,Sin datos
Asteraceae,Werneria,Werneria pygmophylla,AA,Altoandina
Asteraceae,Werneria,Werneria weberbaueriana,AA,Altoandina
Asteraceae,Xenophyllum,Xenophyllum esquilachense,PSH,Puna Húmeda y Seca
Asteraceae,Xenophyllum,Xenophyllum staffordiae,PSH,Puna Húmeda y Seca
Asteraceae,Xenophyllum,Xenophyllum staffordiae,AA,Altoandina
Begoniaceae,Begonia,Begonia anemoniflora,BMHM,Bosques Muy Húmedos Montanos
Begoniaceae,Begonia,Begonia arrogans,BMHP,Bosques Muy Húmedos Premontanos
Begoniaceae,Begonia,Begonia bifurcata,BS,Bosques Secos
Begoniaceae,Begonia,Begonia brevicordata,BMHP,Bosques Muy Húmedos Premontanos
Begoniaceae,Begonia,Begonia falcifolia,NA,Sin datos
Begoniaceae,Begonia,Begonia gesnerioides,BMHP,Bosques Muy Húmedos Premontanos
Begoniaceae,Begonia,Begonia gesnerioides,BHA,Bosques Húmedos Amazónicos
Begoniaceae,Begonia,Begonia glauca,BMHM,Bosques Muy Húmedos Montanos
Begoniaceae,Begonia,Begonia glaucoides,NA,Sin datos
Begoniaceae,Begonia,Begonia gracillima,NA,Sin datos
Begoniaceae,Begonia,Begonia herrerae,NA,Sin datos
Begoniaceae,Begonia,Begonia hirta var. cordifolia,NA,Sin datos
Begoniaceae,Begonia,Begonia juninensis,BMHP,Bosques Muy Húmedos Premontanos
Begoniaceae,Begonia,Begonia longimaculata,NA,Sin datos
Begoniaceae,Begonia,Begonia lucifuga,BMHM,Bosques Muy Húmedos Montanos
Begoniaceae,Begonia,Begonia mayasiana,BHA,Bosques Húmedos Amazónicos
Begoniaceae,Begonia,Begonia monadelpha,BMHM,Bosques Muy Húmedos Montanos
Begoniaceae,Begonia,Begonia obtecticaulis,BHA,Bosques Húmedos Amazónicos
Begoniaceae,Begonia,Begonia octopetala,NA,Sin datos
Begoniaceae,Begonia,Begonia peltigera,NA,Sin datos
Begoniaceae,Begonia,Begonia pilosella,BMHM,Bosques Muy Húmedos Montanos
Begoniaceae,Begonia,Begonia polypetala,MA,Mesoandina
Begoniaceae,Begonia,Begonia polypetala,PAR,Páramo
Begoniaceae,Begonia,Begonia prionophylla,BMHM,Bosques Muy Húmedos Montanos
Begoniaceae,Begonia,Begonia pseudoglauca,NA,Sin datos
Begoniaceae,Begonia,Begonia hirta,NA,Sin datos
Begoniaceae,Begonia,Begonia rubiginosipes,BMHM,Bosques Muy Húmedos Montanos
Begoniaceae,Begonia,Begonia rubrotincta,BMHM,Bosques Muy Húmedos Montanos
Begoniaceae,Begonia,Begonia soror,PAR,Páramo
Begoniaceae,Begonia,Begonia soror,BMHM,Bosques Muy Húmedos Montanos
Begoniaceae,Begonia,Begonia stenotepala,NA,Sin datos
Begoniaceae,Begonia,Begonia subciliata var. persicina,NA,Sin datos
Begoniaceae,Begonia,Begonia subspinulosa,NA,Sin datos
Begoniaceae,Begonia,Begonia thyrsoidea,NA,Sin datos
Begoniaceae,Begonia,Begonia tribracteata,NA,Sin datos
Begoniaceae,Begonia,Begonia tumbezensis,NA,Sin datos
Begoniaceae,Begonia,Begonia velata,NA,Sin datos
Begoniaceae,Begonia,Begonia viridiflora var. viridiflora,NA,Sin datos
Begoniaceae,Begonia,Begonia viridiflora var. parviflora,BMHM,Bosques Muy Húmedos Montanos
Begoniaceae,Begonia,Begonia weberbaueri,MA,Mesoandina
Begoniaceae,Begonia,Begonia wurdackii,BMHM,Bosques Muy Húmedos Montanos
Begoniaceae,Begonia,Begonia wurdackii,BMHP,Bosques Muy Húmedos Premontanos
Berberidaceae,Berberis,Berberis armata,NA,Sin datos
Berberidaceae,Berberis,Berberis barbeyana,BPM,Bosques Pluviales Montanos
Berberidaceae,Berberis,Berberis beauverdiana,MA,Mesoandina
Berberidaceae,Berberis,Berberis buceronis,MA,Mesoandina
Berberidaceae,Berberis,Berberis buceronis,PAR,Páramo
Berberidaceae,Berberis,Berberis citernei,NA,Sin datos
Berberidaceae,Berberis,Berberis cliffortioides,MA,Mesoandina
Berberidaceae,Berberis,Berberis cliffortioides,PSH,Puna Húmeda y Seca
Berberidaceae,Berberis,Berberis dryandriphylla,BMHM,Bosques Muy Húmedos Montanos
Berberidaceae,Berberis,Berberis flexuosa,MA,Mesoandina
Berberidaceae,Berberis,Berberis hochreutineriana,MA,Mesoandina
Berberidaceae,Berberis,Berberis humbertiana,MA,Mesoandina
Berberidaceae,Berberis,Berberis humbertiana,PSH,Puna Húmeda y Seca
Berberidaceae,Berberis,Berberis monosperma,MA,Mesoandina
Berberidaceae,Berberis,Berberis podophylla,MA,Mesoandina
Berberidaceae,Berberis,Berberis tomentosa,BMHM,Bosques Muy Húmedos Montanos
Berberidaceae,Berberis,Berberis weberbaueri,MA,Mesoandina
Berberidaceae,Berberis,Berberis weberbaueri,MDE,Matorral Desértico
Bignoniaceae,Cuspidaria,Cuspidaria weberbaueri,BS,Bosques Secos
Bignoniaceae,Cuspidaria,Cuspidaria weberbaueri,BMHP,Bosques Muy Húmedos Premontanos
Bignoniaceae,Delostoma,Delostoma dentatum,MDE,Matorral Desértico
Bignoniaceae,Delostoma,Delostoma dentatum,MA,Mesoandina
