accepted_name,registro_dep
Piper sellertianum var. tenuiforme,Huánuco
Piper semicordulatum,Junín
Piper semicrudum,Loreto
Piper seminitidulum,Junín
Piper sericeonervosum,Loreto
Piper serotinum,Junín
Piper serrulatum,Huánuco
Piper setigerum,Pasco
Piper setulosum,Loreto
Piper sidipilum,Junín
Piper sinuclausum,Amazonas
Piper sinuclausum,Cusco
Piper sinuclausum,Huánuco
Piper soledadense var. angustum,Loreto
Piper sororium,Huánuco
Piper sororium,Loreto
Piper sororium,San Martín
Piper spruceanum,San Martín
Piper stenostachys,Sin_datos
Piper stevensii,Junín
Piper stomachicum,Amazonas
Piper stomachicum,Áncash
Piper strigillosicaule,Loreto
Piper strigillosum,Loreto
Piper stuebelii,Loreto
Piper stuebelii,San Martín
Piper stupposum,Sin_datos
Piper subandina,Junín
Piper subandinum,Huánuco
Piper subcordulatum,Loreto
Piper subflavicans,Sin_datos
Piper subpatens,Pasco
Piper suffruticosum,Pasco
Piper sumpi,Cusco
Piper tabinense,Puno
Piper tardum,Junín
Piper temptum,Sin_datos
Piper tenebricosum,Loreto
Piper tenuicuspe var. tenuicuspe,Loreto
Piper tenuicuspe var. nervosius,Huánuco
Piper tessmanni,Amazonas
Piper timbuchianum,Loreto
Piper tocacheanum,Huánuco
Piper tocacheanum,San Martín
Piper tortuosivenosum,Amazonas
Piper transpontinum var. transpontinum,Junín
Piper transpontinum var. ecordulatum,Junín
Piper trichostylopse var. trichostylopse,Pasco
Piper trichostylopse var. latum,Huánuco
Piper trichostylopse var. latum,Junín
Piper trichostylum,Cajamarca
Piper trichostylum,Puno
Piper trichostylum,San Martín
Piper tristigmum,Loreto
Piper ucayalianum,Loreto
Piper ulceratum var. ulceratum,San Martín
Piper ulceratum var. angustifolium,San Martín
Piper unguiculatum,Huánuco
Piper unguiculatum,Pasco
Piper urubambanum,Cusco
Piper velutininervosum,Junín
Piper velutinum,Cajamarca
Piper velutinum,Piura
Piper veredianum,Loreto
Piper verruculaecaule,Ayacucho
Piper verruculaefolium,Junín
Piper villosispicum,Junín
Piper viridilimbum,Ayacucho
Piper volubile,Huánuco
Piper woytkowskii,Loreto
Piper yananoanum,Huánuco
Piper yessupianum,Pasco
Plantago limensis,Arequipa
Plantago limensis,Huánuco
Plantago limensis,Junín
Plantago limensis,Lima
Plantago limensis,La Libertad
Plantago limensis,Moquegua
Plantago limensis,Tacna
Plantago sericea var. huancayensis,Áncash
Plantago sericea var. huancayensis,Cajamarca
Plantago sericea var. huancayensis,Huánuco
Plantago sericea var. huancayensis,Junín
Plantago sericea var. huancayensis,Lima
Plantago sericea var. huancayensis,La Libertad
Plantago sericea var. huancayensis,Pasco
Plantago tacnensis,Tacna
Aristida chiclayensis,Cajamarca
Aristida chiclayensis,Lambayeque
Aristida chiclayensis,La Libertad
Aristida chiclayensis,Piura
Aulonemia humillima,Amazonas
Aulonemia humillima,Junín
Aulonemia humillima,Pasco
Aulonemia humillima,San Martín
Bromus striatus,Arequipa
Bromus striatus,Ayacucho
Bromus striatus,Lima
Bromus striatus,La Libertad
Bromus striatus,Moquegua
Cinnagrostis cuzcoensis,Cusco
Calamagrostis macbridei,Áncash
Calamagrostis macbridei,Ayacucho
Calamagrostis macbridei,Cajamarca
Calamagrostis macbridei,Junín
Calamagrostis macbridei,Pasco
Calamagrostis macbridei,Puno
Calamagrostis pungens,Áncash
Calamagrostis pungens,Huancavelica
Calamagrostis pungens,Junín
Calamagrostis pungens,La Libertad
Cinnagrostis rauhii,Junín
Cinnagrostis rauhii,La Libertad
Chusquea aspera,Amazonas
Chusquea aspera,Cajamarca
Chusquea aspera,Huánuco
Chusquea barbata,Pasco
Chusquea decolorata,Sin_datos
Chusquea huantensis,Ayacucho
Chusquea huantensis,Cusco
Chusquea huantensis,Huancavelica
Chusquea inamoena,Junín
Chusquea picta,Huánuco
Chusquea picta,Pasco
Chusquea picta,San Martín
Chusquea pubispicula,Cusco
Chusquea pubispicula,Huancavelica
Chusquea pubispicula,Puno
Chusquea smithii,Pasco
Chusquea straminea,Amazonas
Chusquea tarmensis,Cajamarca
Chusquea tarmensis,Cusco
Chusquea tarmensis,Junín
Chusquea tarmensis,Pasco
Poa amplivaginata,Áncash
Poa parvifolia,Junín
Poa parvifolia,Pasco
Poa gigantea,Áncash
Poa gigantea,Junín
Poa linearifolia,Áncash
Poa linearifolia,Huánuco
Poa deminuta,Huancavelica
Poa rauhii,Cusco
Poa calycina,Pasco
Eragrostis pilgeri subsp. ancashensis,Áncash
Eragrostis magna,Huánuco
Eragrostis pilgeri,Áncash
Eragrostis pilgeri,Cajamarca
Festuca cajamarcae,Cajamarca
Festuca cajamarcae,La Libertad
Festuca carazana,Áncash
Festuca carazana,Cajamarca
Festuca carazana,Huánuco
Festuca carazana,La Libertad
Festuca carazana,San Martín
Festuca densiflora,Áncash
Festuca densiflora,Cusco
Festuca dentiflora,Huánuco
Festuca glabrata,Cusco
Festuca glabrata,Huancavelica
Festuca glyceriantha,Áncash
Festuca glyceriantha,Cajamarca
Festuca glyceriantha,La Libertad
Festuca glyceriantha,Pasco
Festuca horridula,Áncash
Festuca horridula,Ayacucho
Festuca horridula,Cajamarca
Festuca horridula,Huancavelica
Festuca horridula,Junín
Festuca horridula,La Libertad
Festuca horridula,Lima
Festuca horridula,Pasco
Festuca huamachucensis,Áncash
Festuca huamachucensis,Ayacucho
Festuca huamachucensis,Cajamarca
Festuca huamachucensis,Huánuco
Festuca huamachucensis,Junín
Festuca huamachucensis,La Libertad
Festuca lanatifolia,Áncash
Festuca lanatifolia,Huancavelica
Festuca lanatifolia,Lima
Festuca lasiorrhachis,Ayacucho
Festuca lasiorrhachis,Cusco
Festuca lasiorrhachis,Lima
Festuca lasiorrhachis,Puno
Festuca longigluma,Huánuco
Festuca longivaginata,Áncash
Festuca meyenii,Arequipa
Festuca nigriflora,Junín
Festuca nigriflora,Pasco
Festuca peruviana,Áncash
Festuca peruviana,Huánuco
Festuca peruviana,Huancavelica
Festuca peruviana,Junín
Festuca peruviana,Pasco
Festuca pubigluma,Áncash
Festuca pubigluma,Huánuco
Festuca rigidifolia,Áncash
Festuca rigidifolia,Cusco
Festuca rigidifolia,Junín
Festuca rigidifolia,Lima
Festuca rigidifolia,San Martín
Festuca tarmensis,Áncash
Festuca tarmensis,Huánuco
Festuca tarmensis,Junín
Festuca tarmensis,La Libertad
Festuca tarmensis,San Martín
Jarava macbridei,Áncash
Jarava macbridei,Cajamarca
Jarava macbridei,Huánuco
Jarava macbridei,Lima
Jarava pachypus,Arequipa
Jarava pachypus,Ica
Merostachys brevispica,San Martín
Muhlenbergia caxamarcensis,Cajamarca
Muhlenbergia flexuosa,Huánuco
Muhlenbergia flexuosa,Pasco
Muhlenbergia maxima,Amazonas
Muhlenbergia maxima,Cajamarca
Muhlenbergia monandra,Lima
Nassella ayacuchensis,Ayacucho
Nassella huallancaensis,Huánuco
Nassella soukupii,Junín
Nassella vargasii,Cusco
Nassella wurdackii,Amazonas
Nassella wurdackii,Cusco
Paspalum anderssonii,Sin_datos
Paspalum barclayi,Amazonas
Paspalum barclayi,Lima
Paspalum haenkeanum,Cajamarca
Paspalum haenkeanum,Huánuco
Paspalum haenkeanum,Ica
Paspalum haenkeanum,Lima
Paspalum haenkeanum,La Libertad
Paspalum haenkeanum,Tumbes
Paspalum killipii,Ayacucho
Paspalum killipii,Cusco
Paspalum killipii,Huancavelica
Paspalum soukupii,Lima
Paspalum tuberosum,Áncash
Paspalum tuberosum,Cajamarca
Paspalum tuberosum,La Libertad
Cenchrus annuus,Cajamarca
Cenchrus annuus,La Libertad
Cenchrus annuus,Lima
Cenchrus rupestris,Áncash
Cenchrus rupestris,Ayacucho
Cenchrus rupestris,Cajamarca
Cenchrus rupestris,Huancavelica
Cenchrus rupestris,Junín
Cenchrus rupestris,Lima
Piptochaetium featherstonei,Áncash
Piptochaetium featherstonei,Ayacucho
Piptochaetium featherstonei,Junín
Piptochaetium featherstonei,Lima
Piptochaetium sagasteguii,Cajamarca
Piptochaetium tovarii,Cajamarca
Piptochaetium tovarii,Junín
Piptochaetium tovarii,Piura
Poa anae,Cajamarca
Poa anae,Junín
Poa anae,Lima
Poa ayacuchensis,Ayacucho
Poa fibrifera,Áncash
Poa fibrifera,Cajamarca
Poa fibrifera,Cajamarca
Poa fibrifera,La Libertad
Poa huancavelicae,Cusco
Poa huancavelicae,Huancavelica
Poa marshallii,Ayacucho
Poa marshallii,Huancavelica
Poa marshallii,Junín
Poa oscariana,Cusco
Poa pilgeri,Junín
Poa scabrivaginata,Áncash
Poa scabrivaginata,Huánuco
Poa scabrivaginata,Huancavelica
Poa fibrifera,Junín
Poa fibrifera,La Libertad
Poa fibrifera,Tacna
Setaria cordobensis var. limense,Lima
Sporobolus mirabilis,Cajamarca
Uniola peruviana,Amazonas
Apinagia peruviana,Puno
Marathrum striatifolium,Piura
Cantua candelilla,Arequipa
Cantua candelilla,Ayacucho
Cantua candelilla,Cusco
Cantua candelilla,Moquegua
Cantua candelilla,Tacna
Cantua cordata,Sin_datos
Cantua longifolia,Amazonas
Cantua longifolia,La Libertad
Cantua ovata,Áncash
Cantua ovata,Lima
Cantua ovata,La Libertad
Cantua tomentosa,Áncash
Cantua tomentosa,Cusco
Cantua tomentosa,Lima
Cobaea flava,Piura
Cobaea flava,Tumbes
Gilia lomensis,Arequipa
Gilia lomensis,Lima
Huthia coerulea,Arequipa
Huthia longiflora,Arequipa
Coccoloba gracilis,Cajamarca
Coccoloba gracilis,Lambayeque
Coccoloba gracilis,La Libertad
Coccoloba gracilis,Loreto
Coccoloba nutans,Huánuco
Coccoloba nutans,La Libertad
Coccoloba nutans,Loreto
Coccoloba nutans,San Martín
Muehlenbeckia nummularia,Áncash
Muehlenbeckia nummularia,Cajamarca
Muehlenbeckia nummularia,La Libertad
Polygonum peruvianum,Amazonas
Ruprechtia albida,La Libertad
Ruprechtia aperta,Amazonas
Ruprechtia aperta,Cajamarca
Ruprechtia aperta,La Libertad
Ruprechtia aperta,Piura
Ruprechtia obovata,Cajamarca
Ruprechtia peruviana,Piura
Ruprechtia peruviana,Tumbes
Triplaris peruviana,Lima
Triplaris peruviana,Loreto
Triplaris peruviana,San Martín
Triplaris peruviana,Tumbes
Triplaris setosa var. woytkowskii,San Martín
Campyloneurum amazonensis,Amazonas
Microgramma fosteri,Ucayali
Microgramma ulei,San Martín
Niphidium macbridei,Apurímac
Niphidium macbridei,Cusco
Niphidium macbridei,Huánuco
Niphidium macbridei,Junín
Niphidium macbridei,La Libertad
Niphidium macbridei,Pasco
Calandrinia alba,Arequipa
Calandrinia alba,Lima
Calandrinia linomimeta,Amazonas
Cistanthe lingulata,Áncash
Cistanthe lingulata,Lima
Cistanthe lingulata,La Libertad
Cistanthe paniculata,Áncash
Cistanthe paniculata,Arequipa
Cistanthe paniculata,Lima
Cistanthe paniculata,La Libertad
Cistanthe paniculata,Tacna
Cistanthe weberbaueri,Arequipa
Portulaca macbridei,Huánuco
Portulaca nivea,Arequipa
Euplassa isernii,Junín
Euplassa pinnata,Amazonas
Euplassa pinnata,Huánuco
Euplassa pinnata,Pasco
Roupala sphenophyllum,Ucayali
Roupala spicata,Cajamarca
Adiantum imbricatum,Cusco
Argyrochosma stuebeliana,Amazonas
Argyrochosma stuebeliana,Cajamarca
Argyrochosma stuebeliana,Huánuco
Argyrochosma stuebeliana,Junín
Argyrochosma stuebeliana,La Libertad
Cheilanthes cantangensis,Cajamarca
Cheilanthes fractifera,Arequipa
Cheilanthes fractifera,Ayacucho
Cheilanthes fractifera,Cajamarca
Cheilanthes fractifera,Lima
Cheilanthes lonchophylla,Amazonas
Cheilanthes lonchophylla,Cajamarca
Cheilanthes peruviana,Amazonas
Cheilanthes peruviana,Áncash
Cheilanthes peruviana,Arequipa
Cheilanthes peruviana,Cajamarca
Cheilanthes peruviana,La Libertad
Cheilanthes peruviana,Lambayeque
Cheilanthes peruviana,Lima
Cheilanthes peruviana,Moquegua
Eriosorus accrescens,Amazonas
Eriosorus accrescens,Cusco
Eriosorus accrescens,Pasco
Eriosorus accrescens,San Martín
Eriosorus wurdackii,Amazonas
Krapfia macropetala,Huánuco
Krapfia macropetala,Junín
Krapfia macropetala,Huancavelica
Krapfia macropetala,La Libertad
Laccopetalum giganteum,Áncash
Laccopetalum giganteum,Cajamarca
Laccopetalum giganteum,La Libertad
Laccopetalum giganteum,San Martín
Ranunculus clypeatus,Huánuco
Ranunculus gigas,Cajamarca
Ranunculus gigas,La Libertad
Ranunculus gigas,San Martín
Ranunculus lambayequensis,Lambayeque
Ranunculus luxurians,Huánuco
Ranunculus polystachyus,Áncash
Ranunculus weberbaueri,Áncash
Ranunculus weberbaueri,Huánuco
Ranunculus weberbaueri,Junín
Ranunculus weberbaueri,San Martín
Johnstonia axilliflora,Amazonas
Johnstonia axilliflora,Cajamarca
Ziziphus piurensis,Piura
Lachemilla barbata,Áncash
Lachemilla barbata,Cajamarca
Lachemilla barbata,Cusco
Lachemilla barbata,Lima
Alchemilla pseudovenusta,Cusco
Alchemilla pseudovenusta,Junín
Alchemilla repens,Lima
Lachemilla sandiensis,Puno
Polylepis canoi,Cusco
Polylepis canoi,Junín
Polylepis flavipila,Huancavelica
Polylepis flavipila,Lima
Polylepis multijuga,Amazonas
Polylepis multijuga,Cajamarca
Polylepis multijuga,Lambayeque
Polylepis subsericans,Ayacucho
Polylepis subsericans,Cusco
Polylepis subsericans,Huancavelica
Polylepis subsericans,Lima
Prunus detrita,Loreto
Prunus detrita,Madre de Dios
Prunus detrita,Puno
Prunus oblonga,Huánuco
Prunus rotunda,Loreto
Prunus ruiziana,Cajamarca
Prunus ruiziana,Huánuco
Prunus ruiziana,Pasco
Prunus ruiziana,Ucayali
Rubus sparsiflorus,Ayacucho
Rubus sparsiflorus,Cajamarca
Rubus sparsiflorus,Huánuco
Rubus sparsiflorus,Huancavelica
Rubus sparsiflorus,Junín
Rubus weberbaueri,Amazonas
Rubus weberbaueri,Apurímac
Rubus weberbaueri,Cusco
Rubus weberbaueri,Huánuco
Rubus weberbaueri,Pasco
Rubus weberbaueri,San Martín
Kutchubaea urophylla,Loreto
Arcytophyllum peruvianum,Amazonas
Arcytophyllum peruvianum,Cajamarca
Arcytophyllum weberbaueri,Amazonas
Arcytophyllum weberbaueri,Áncash
Arcytophyllum weberbaueri,Huancavelica
Arcytophyllum weberbaueri,Ica
Arcytophyllum weberbaueri,Lima
Chomelia klugii,Loreto
Chomelia peruviana,Ucayali
Cinchona fruticosa,Amazonas
Cinchona fruticosa,Cajamarca
Cinchona glandulifera,Huánuco
Cinchona glandulifera,San Martín
Cinchona krauseana,Amazonas
Cinchona krauseana,Pasco
Cinchona micrantha,Amazonas
Cinchona micrantha,Cajamarca
Cinchona micrantha,Huánuco
Cinchona micrantha,Madre de Dios
Cinchona micrantha,Pasco
Cinchona micrantha,Puno
Cinchona micrantha,San Martín
Cinchona pyrifolia,Huánuco
Cinchona scrobiculata,Cajamarca
Coccocypselum decumbens,Huánuco
Coccocypselum decumbens,Pasco
Coccocypselum decumbens,Puno
Coussarea liliiflora,Amazonas
Coussarea longiacuminata,Cajamarca
Coussarea megalocarpa,Huánuco
Coussarea megalocarpa,Loreto
Coussarea megalocarpa,San Martín
Exostema corymbosum,Amazonas
Exostema corymbosum,Cajamarca
Exostema corymbosum,Huánuco
Exostema corymbosum,Huancavelica
Exostema corymbosum,Loreto
Faramea congesta,Loreto
Faramea subsessilis,Amazonas
Faramea subsessilis,Huánuco
Faramea vasquezii,Loreto
Faramea vasquezii,Pasco
Galium antuneziae,Huancavelica
Galium arequipicum,Arequipa
Galium cajamarcense,Cajamarca
Galium ferrugineum,Cajamarca
Galium ferrugineum,La Libertad
Galium huancavelicum,Huancavelica
Galium killipii,Huancavelica
Galium killipii,Junín
Galium peruvianum,Junín
Galium weberbaueri,Áncash
Galium weberbaueri,Ayacucho
Galium weberbaueri,Cajamarca
Galium weberbaueri,Huánuco
Galium weberbaueri,Huancavelica
Galium weberbaueri,Lima
Galium weberbaueri,Moquegua
Guettarda ferox,Loreto
Hippotis subelongata,Loreto
Hippotis wurdackii,Loreto
Hippotis wurdackii,San Martín
Hoffmannia mathewsii,Amazonas
Hoffmannia verticillata,Ayacucho
Hoffmannia verticillata,Huánuco
Hoffmannia verticillata,Piura
Hoffmannia villosula,Huánuco
Hoffmannia villosula,Junín
Isertia krausei,Cajamarca
Isertia krausei,La Libertad
Joosia dichotoma,Huánuco
Joosia dichotoma,Pasco
Joosia dichotoma,San Martín
Joosia dichotoma,Ucayali
Kutchubaea urophylla,Loreto
Kutchubaea urophylla,Madre de Dios
Ladenbergia discolor,Amazonas
Ladenbergia discolor,Loreto
Ladenbergia discolor,Pasco
Ladenbergia discolor,San Martín
Ladenbergia ferruginea,Puno
Leptostigma weberbaueri,La Libertad
Machaonia peruviana,Sin_datos
Machaonia williamsii,San Martín
Malanea cylindrica,San Martín
Manettia albert-smithii,Ayacucho
Manettia leucantha,Huánuco
Manettia leucantha,Huancavelica
Manettia poliodes,Cusco
Manettia thysanophora,Amazonas
Manettia tomentulosa,Junín
Manettia vacillans,Ayacucho
Manettia weberbaueri,Cajamarca
Mitracarpus frigidus,Amazonas
Mitracarpus frigidus,Cajamarca
Mitracarpus frigidus,San Martín
Pagamea dudleyi,Huánuco
Palicourea chrysotricha,Amazonas
Palicourea chrysotricha,Cajamarca
Palicourea herrerae,Cusco
Palicourea herrerae,Huancavelica
Palicourea jelskii,Cajamarca
Palicourea jelskii,Junín
Palicourea laxa,Cajamarca
Palicourea laxa,Huánuco
Palicourea lechleri,Puno
Palicourea longistipula,Puno
Palicourea lucidula,Loreto
Palicourea lucidula,Madre de Dios
Palicourea macbridei,Huánuco
Palicourea sulphurea,Amazonas
Palicourea sulphurea,Cajamarca
Palicourea sulphurea,Huánuco
Palicourea sulphurea,Junín
Palicourea punoensis,Puno
Palicourea sandiensis,Puno
Pentagonia rubriflora,San Martín
Perama wurdackii,Amazonas
Schizocalyx multiflorus,San Martín
Psychotria trichotoma,Huánuco
Psychotria trichotoma,Loreto
Psychotria trichotoma,San Martín
Palicourea cenepensis,Amazonas
Psychotria costato-venosa,Puno
Psychotria dudleyi,Huánuco
Psychotria acreana,Loreto
Psychotria moyobambana,San Martín
Psychotria opima,Loreto
Psychotria pluriceps,Loreto
Psychotria repanda,Huánuco
Palicourea virgata,Huánuco
Psychotria subpedicellata,Loreto
Palicourea virgata,Huánuco
Psychotria vasquezii,Loreto
Psychotria woytkowskii,Amazonas
Psychotria yapasensis,Huánuco
Psychotria yapasensis,Pasco
Psychotria yapasensis,San Martín
Retiniphyllum fuchsioides,Amazonas
Retiniphyllum fuchsioides,Huánuco
Retiniphyllum fuchsioides,Pasco
Retiniphyllum fuchsioides,Puno
Retiniphyllum fuchsioides,San Martín
Richardia lomensis,Arequipa
Joosia loretensis,Loreto
Rudgea canephorantha,San Martín
Palicourea ceriantha,Loreto
Rudgea garciana,Sin_datos
Rudgea hispidula,Loreto
Rudgea mazanensis,Loreto
Palicourea microcarpa,Huánuco
Palicourea microcarpa,Loreto
Palicourea microcarpa,San Martín
Rudgea nitida,Huánuco
Rudgea nitida,Junín
Rudgea psychotriifolia,Loreto
Rudgea psychotriifolia,San Martín
Rudgea sororia,Loreto
Rudgea stenophylla,San Martín
Rudgea tambillensis,Cajamarca
Sabicea pumila,Huánuco
Stilpnophyllum lineatum,San Martín
Amyris sandemanii,Áncash
Amyris sandemanii,Cajamarca
Esenbeckia cornuta,Cajamarca
Pilocarpus manuensis,Madre de Dios
Ravenia biramosa var. peruviana,Amazonas
Ravenia biramosa var. peruviana,Loreto
Ravenia biramosa var. peruviana,San Martín
Spathelia terminalioides,Loreto
Zanthoxylum albuquerquei,Loreto
Zanthoxylum albuquerquei,Ucayali
Meliosma pumila,Amazonas
Meliosma pumila,Cajamarca
Meliosma pumila,San Martín
Meliosma simiarum,San Martín
Meliosma sirensis,Huánuco
Meliosma youngii,San Martín
Quinchamalium brevistaminatum,Lima
Quinchamalium elongatum,Áncash
Quinchamalium elongatum,Cajamarca
Quinchamalium elongatum,La Libertad
Quinchamalium hoppii,Arequipa
Quinchamalium lomae,Arequipa
Quinchamalium lomae,Moquegua
Quinchamalium peruvianum,Sin_datos
Allophylus densiflorus,Amazonas
Allophylus densiflorus,Cajamarca
Allophylus densiflorus,Piura
Allophylus multicostatus,Amazonas
Melicoccus petiolulatus,Loreto
Paullinia enneaphylla,Amazonas
Paullinia enneaphylla,Cajamarca
Paullinia enneaphylla,Huánuco
Paullinia enneaphylla,Loreto
Paullinia fistulosa,Huánuco
Paullinia fistulosa,Loreto
Paullinia killipii,Amazonas
Paullinia killipii,Loreto
Paullinia killipii,Pasco
Paullinia killipii,San Martín
Paullinia linearis,Loreto
Paullinia martinensis,Loreto
Paullinia martinensis,Pasco
Paullinia martinensis,San Martín
Paullinia martinensis,Ucayali
Paullinia obovata,Loreto
Paullinia obovata,Madre de Dios
Paullinia tenera,Huánuco
Paullinia tenera,Madre de Dios
Paullinia tenera,San Martín
Serjania brachyptera,Amazonas
Serjania brachyptera,Apurímac
Serjania brachyptera,Cajamarca
Serjania brachyptera,Huánuco
Serjania brachyptera,Piura
Serjania fuscostriata,Áncash
Serjania fuscostriata,Huánuco
Serjania fuscostriata,La Libertad
Serjania peruviana,Amazonas
Serjania peruviana,Cajamarca
Serjania peruviana,Junín
Serjania striata,Apurímac
Serjania striata,Cusco
Serjania striolata,Áncash
Talisia pinnata,Huánuco
Talisia pinnata,Loreto
Talisia pinnata,Madre de Dios
Urvillea peruviana,Amazonas
Urvillea peruviana,Cajamarca
Urvillea peruviana,La Libertad
Urvillea peruviana,Piura
Chrysophyllum contumacense,Cajamarca
Chrysophyllum revolutum,Cusco
Chrysophyllum revolutum,San Martín
Micropholis macrophylla,San Martín
